SiteCode,VariableCode,LabSampleCode,DataValue,CensorCode,OffsetValue,OffsetUnits,OffsetDescription,Qualifier,ValueAccuracy
70-145,Gravel-S-VV,JT-2015-SED-VV-70-145,74.8,nc,45.8,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
70-145,Sand-S-VV,JT-2015-SED-VV-70-145,14.5,nc,45.8,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
70-145,Silt-S-VV,JT-2015-SED-VV-70-145,4.5,nc,45.8,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
70-145,Clay-S-VV,JT-2015-SED-VV-70-145,6.1,nc,45.8,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
71-145,Ag-S-VV,JT-2015-SED-VV-71-145,0.13,nc,103,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.003
71-145,Al-S-VV,JT-2015-SED-VV-71-145,6.68,nc,103,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.01
71-145,As-S-VV,JT-2015-SED-VV-71-145,21.4,nc,103,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.02
71-145,Ba-S-VV,JT-2015-SED-VV-71-145,720,nc,103,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.01
71-145,Be-S-VV,JT-2015-SED-VV-71-145,2.64,nc,103,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.009
71-145,Cd-S-VV,JT-2015-SED-VV-71-145,0.18,nc,103,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.001
71-145,Cr-S-VV,JT-2015-SED-VV-71-145,87.2,nc,103,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.4
71-145,Cu-S-VV,JT-2015-SED-VV-71-145,24.1,nc,103,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.2
71-145,Fe-S-VV,JT-2015-SED-VV-71-145,3.65,nc,103,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.01
71-145,Hg-S-VV,JT-2015-SED-VV-71-145,0.053,nc,103,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.001
71-145,Mn-S-VV,JT-2015-SED-VV-71-145,833,nc,103,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,2.4
71-145,Ni-S-VV,JT-2015-SED-VV-71-145,36.6,nc,103,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.004
71-145,Pb-S-VV,JT-2015-SED-VV-71-145,17.4,nc,103,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.002
71-145,Sb-S-VV,JT-2015-SED-VV-71-145,0.70,nc,103,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.001
71-145,Se-S-VV,JT-2015-SED-VV-71-145,0.74,nc,103,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.024
71-145,Sn-S-VV,JT-2015-SED-VV-71-145,1.83,nc,103,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.003
71-145,Tl-S-VV,JT-2015-SED-VV-71-145,0.60,nc,103,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.001
71-145,V-S-VV,JT-2015-SED-VV-71-145,167,nc,103,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.6
71-145,Zn-S-VV,JT-2015-SED-VV-71-145,110,nc,103,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.5
71-145,TOC-S-VV,JT-2015-SED-VV-71-145,1.17,nc,103,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.03
71-145,Gravel-S-VV,JT-2015-SED-VV-71-145,0,nc,103,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
71-145,Sand-S-VV,JT-2015-SED-VV-71-145,27.8,nc,103,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
71-145,Silt-S-VV,JT-2015-SED-VV-71-145,31.8,nc,103,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
71-145,Clay-S-VV,JT-2015-SED-VV-71-145,40.3,nc,103,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
71-146,Ag-S-VV,JT-2015-SED-VV-71-146,0.12,nc,395,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.003
71-146,Al-S-VV,JT-2015-SED-VV-71-146,7.78,nc,395,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.01
71-146,As-S-VV,JT-2015-SED-VV-71-146,54.7,nc,395,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.02
71-146,Ba-S-VV,JT-2015-SED-VV-71-146,720,nc,395,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.01
71-146,Be-S-VV,JT-2015-SED-VV-71-146,1.83,nc,395,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.009
71-146,Cd-S-VV,JT-2015-SED-VV-71-146,0.17,nc,395,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.001
71-146,Cr-S-VV,JT-2015-SED-VV-71-146,103,nc,395,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.4
71-146,Cu-S-VV,JT-2015-SED-VV-71-146,28.1,nc,395,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.2
71-146,Fe-S-VV,JT-2015-SED-VV-71-146,4.88,nc,395,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.01
71-146,Hg-S-VV,JT-2015-SED-VV-71-146,0.075,nc,395,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.001
71-146,Mn-S-VV,JT-2015-SED-VV-71-146,2470,nc,395,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,2.4
71-146,Ni-S-VV,JT-2015-SED-VV-71-146,45.5,nc,395,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.004
71-146,Pb-S-VV,JT-2015-SED-VV-71-146,19.5,nc,395,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.002
71-146,Sb-S-VV,JT-2015-SED-VV-71-146,0.77,nc,395,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.001
71-146,Se-S-VV,JT-2015-SED-VV-71-146,0.68,nc,395,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.024
71-146,Sn-S-VV,JT-2015-SED-VV-71-146,2.12,nc,395,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.003
71-146,Tl-S-VV,JT-2015-SED-VV-71-146,0.67,nc,395,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.001
71-146,V-S-VV,JT-2015-SED-VV-71-146,205,nc,395,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.6
71-146,Zn-S-VV,JT-2015-SED-VV-71-146,126,nc,395,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.5
71-146,TOC-S-VV,JT-2015-SED-VV-71-146,1.32,nc,395,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.03
71-146,Gravel-S-VV,JT-2015-SED-VV-71-146,0,nc,395,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
71-146,Sand-S-VV,JT-2015-SED-VV-71-146,0.4,nc,395,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
71-146,Silt-S-VV,JT-2015-SED-VV-71-146,49.7,nc,395,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
71-146,Clay-S-VV,JT-2015-SED-VV-71-146,49.9,nc,395,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
71-147,Ag-S-VV,JT-2015-SED-VV-71-147,0.08,nc,104,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.003
71-147,Al-S-VV,JT-2015-SED-VV-71-147,4.88,nc,104,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.01
71-147,As-S-VV,JT-2015-SED-VV-71-147,18.1,nc,104,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.02
71-147,Ba-S-VV,JT-2015-SED-VV-71-147,718,nc,104,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.01
71-147,Be-S-VV,JT-2015-SED-VV-71-147,1.61,nc,104,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.009
71-147,Cd-S-VV,JT-2015-SED-VV-71-147,0.18,nc,104,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.001
71-147,Cr-S-VV,JT-2015-SED-VV-71-147,62.0,nc,104,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.4
71-147,Cu-S-VV,JT-2015-SED-VV-71-147,15.3,nc,104,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.2
71-147,Fe-S-VV,JT-2015-SED-VV-71-147,2.69,nc,104,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.01
71-147,Hg-S-VV,JT-2015-SED-VV-71-147,0.038,nc,104,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.001
71-147,Mn-S-VV,JT-2015-SED-VV-71-147,819,nc,104,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,2.4
71-147,Ni-S-VV,JT-2015-SED-VV-71-147,28.1,nc,104,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.004
71-147,Pb-S-VV,JT-2015-SED-VV-71-147,13.8,nc,104,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.002
71-147,Sb-S-VV,JT-2015-SED-VV-71-147,0.50,nc,104,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.001
71-147,Se-S-VV,JT-2015-SED-VV-71-147,0.82,nc,104,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.024
71-147,Sn-S-VV,JT-2015-SED-VV-71-147,1.21,nc,104,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.003
71-147,Tl-S-VV,JT-2015-SED-VV-71-147,0.44,nc,104,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.001
71-147,V-S-VV,JT-2015-SED-VV-71-147,116,nc,104,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.6
71-147,Zn-S-VV,JT-2015-SED-VV-71-147,75.3,nc,104,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.5
71-147,TOC-S-VV,JT-2015-SED-VV-71-147,0.84,nc,104,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.03
71-147,Gravel-S-VV,JT-2015-SED-VV-71-147,69.8,nc,104,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
71-147,Sand-S-VV,JT-2015-SED-VV-71-147,17.6,nc,104,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
71-147,Silt-S-VV,JT-2015-SED-VV-71-147,5.2,nc,104,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
71-147,Clay-S-VV,JT-2015-SED-VV-71-147,7.3,nc,104,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
71-149,Ag-S-VV,JT-2015-SED-VV-71-149,0.05,nc,68.4,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.003
71-149,Al-S-VV,JT-2015-SED-VV-71-149,2.52,nc,68.4,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.01
71-149,As-S-VV,JT-2015-SED-VV-71-149,11.1,nc,68.4,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.02
71-149,Ba-S-VV,JT-2015-SED-VV-71-149,604,nc,68.4,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.01
71-149,Be-S-VV,JT-2015-SED-VV-71-149,0.84,nc,68.4,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.009
71-149,Cd-S-VV,JT-2015-SED-VV-71-149,0.11,nc,68.4,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.001
71-149,Cr-S-VV,JT-2015-SED-VV-71-149,43.5,nc,68.4,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.4
71-149,Cu-S-VV,JT-2015-SED-VV-71-149,8.8,nc,68.4,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.2
71-149,Fe-S-VV,JT-2015-SED-VV-71-149,1.69,nc,68.4,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.01
71-149,Hg-S-VV,JT-2015-SED-VV-71-149,0.024,nc,68.4,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.001
71-149,Mn-S-VV,JT-2015-SED-VV-71-149,367,nc,68.4,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,2.4
71-149,Ni-S-VV,JT-2015-SED-VV-71-149,18.0,nc,68.4,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.004
71-149,Pb-S-VV,JT-2015-SED-VV-71-149,8.54,nc,68.4,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.002
71-149,Sb-S-VV,JT-2015-SED-VV-71-149,0.42,nc,68.4,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.001
71-149,Se-S-VV,JT-2015-SED-VV-71-149,0.39,nc,68.4,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.024
71-149,Sn-S-VV,JT-2015-SED-VV-71-149,0.74,nc,68.4,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.003
71-149,Tl-S-VV,JT-2015-SED-VV-71-149,0.25,nc,68.4,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.001
71-149,V-S-VV,JT-2015-SED-VV-71-149,68,nc,68.4,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.6
71-149,Zn-S-VV,JT-2015-SED-VV-71-149,117,nc,68.4,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.5
71-149,TOC-S-VV,JT-2015-SED-VV-71-149,0.67,nc,68.4,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.03
71-149,Gravel-S-VV,JT-2015-SED-VV-71-149-lab-duplicate-1,5.4,nc,68.4,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
71-149,Sand-S-VV,JT-2015-SED-VV-71-149-lab-duplicate-1,43.5,nc,68.4,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
71-149,Silt-S-VV,JT-2015-SED-VV-71-149-lab-duplicate-1,11.1,nc,68.4,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
71-149,Clay-S-VV,JT-2015-SED-VV-71-149-lab-duplicate-1,10.1,nc,68.4,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
71-149,Gravel-S-VV,JT-2015-SED-VV-71-149-lab-duplicate-2,5.4,nc,68.4,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
71-149,Sand-S-VV,JT-2015-SED-VV-71-149-lab-duplicate-2,73.7,nc,68.4,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
71-149,Silt-S-VV,JT-2015-SED-VV-71-149-lab-duplicate-2,10.9,nc,68.4,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
71-149,Clay-S-VV,JT-2015-SED-VV-71-149-lab-duplicate-2,9.9,nc,68.4,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
71-149-350,Ag-S-VV,JT-2015-SED-VV-71-149-350,0.13,nc,325,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.003
71-149-350,Al-S-VV,JT-2015-SED-VV-71-149-350,7.30,nc,325,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.01
71-149-350,As-S-VV,JT-2015-SED-VV-71-149-350,32.1,nc,325,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.02
71-149-350,Ba-S-VV,JT-2015-SED-VV-71-149-350,674,nc,325,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.01
71-149-350,Be-S-VV,JT-2015-SED-VV-71-149-350,1.82,nc,325,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.009
71-149-350,Cd-S-VV,JT-2015-SED-VV-71-149-350,0.16,nc,325,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.001
71-149-350,Cr-S-VV,JT-2015-SED-VV-71-149-350,99.3,nc,325,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.4
71-149-350,Cu-S-VV,JT-2015-SED-VV-71-149-350,26.5,nc,325,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.2
71-149-350,Fe-S-VV,JT-2015-SED-VV-71-149-350,4.19,nc,325,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.01
71-149-350,Hg-S-VV,JT-2015-SED-VV-71-149-350,0.065,nc,325,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.001
71-149-350,Mn-S-VV,JT-2015-SED-VV-71-149-350,568,nc,325,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,2.4
71-149-350,Ni-S-VV,JT-2015-SED-VV-71-149-350,42.9,nc,325,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.004
71-149-350,Pb-S-VV,JT-2015-SED-VV-71-149-350,18.1,nc,325,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.002
71-149-350,Sb-S-VV,JT-2015-SED-VV-71-149-350,0.64,nc,325,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.001
71-149-350,Se-S-VV,JT-2015-SED-VV-71-149-350,0.71,nc,325,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.024
71-149-350,Sn-S-VV,JT-2015-SED-VV-71-149-350,1.98,nc,325,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.003
71-149-350,Tl-S-VV,JT-2015-SED-VV-71-149-350,0.60,nc,325,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.001
71-149-350,V-S-VV,JT-2015-SED-VV-71-149-350,184,nc,325,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.6
71-149-350,Zn-S-VV,JT-2015-SED-VV-71-149-350,80.0,nc,325,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.5
71-149-350,TOC-S-VV,JT-2015-SED-VV-71-149-350,1.35,nc,325,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.03
71-149-350,Gravel-S-VV,JT-2015-SED-VV-71-149-350,0,nc,325,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
71-149-350,Sand-S-VV,JT-2015-SED-VV-71-149-350,3.1,nc,325,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
71-149-350,Silt-S-VV,JT-2015-SED-VV-71-149-350,49.4,nc,325,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
71-149-350,Clay-S-VV,JT-2015-SED-VV-71-149-350,47.5,nc,325,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
71-150,Ag-S-VV,JT-2015-SED-VV-71-150,0.05,nc,18.2,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.003
71-150,Al-S-VV,JT-2015-SED-VV-71-150,2.03,nc,18.2,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.01
71-150,As-S-VV,JT-2015-SED-VV-71-150,17.4,nc,18.2,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.02
71-150,Ba-S-VV,JT-2015-SED-VV-71-150,405,nc,18.2,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.01
71-150,Be-S-VV,JT-2015-SED-VV-71-150,0.74,nc,18.2,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.009
71-150,Cd-S-VV,JT-2015-SED-VV-71-150,0.11,nc,18.2,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.001
71-150,Cr-S-VV,JT-2015-SED-VV-71-150,64.8,nc,18.2,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.4
71-150,Cu-S-VV,JT-2015-SED-VV-71-150,6.4,nc,18.2,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.2
71-150,Fe-S-VV,JT-2015-SED-VV-71-150,2.02,nc,18.2,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.01
71-150,Hg-S-VV,JT-2015-SED-VV-71-150,0.011,nc,18.2,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.001
71-150,Mn-S-VV,JT-2015-SED-VV-71-150,231,nc,18.2,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,2.4
71-150,Ni-S-VV,JT-2015-SED-VV-71-150,17.0,nc,18.2,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.004
71-150,Pb-S-VV,JT-2015-SED-VV-71-150,8.06,nc,18.2,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.002
71-150,Sb-S-VV,JT-2015-SED-VV-71-150,0.40,nc,18.2,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.001
71-150,Se-S-VV,JT-2015-SED-VV-71-150,0.40,nc,18.2,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.024
71-150,Sn-S-VV,JT-2015-SED-VV-71-150,0.64,nc,18.2,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.003
71-150,Tl-S-VV,JT-2015-SED-VV-71-150,0.17,nc,18.2,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.001
71-150,V-S-VV,JT-2015-SED-VV-71-150,64,nc,18.2,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.6
71-150,Zn-S-VV,JT-2015-SED-VV-71-150,53.6,nc,18.2,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.5
71-150,TOC-S-VV,JT-2015-SED-VV-71-150,0.30,nc,18.2,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.03
71-150,Gravel-S-VV,JT-2015-SED-VV-71-150-lab-duplicate-1,0,nc,18.2,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
71-150,Sand-S-VV,JT-2015-SED-VV-71-150-lab-duplicate-1,94.0,nc,18.2,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
71-150,Silt-S-VV,JT-2015-SED-VV-71-150-lab-duplicate-1,2.9,nc,18.2,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
71-150,Clay-S-VV,JT-2015-SED-VV-71-150-lab-duplicate-1,3.1,nc,18.2,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
71-150,Gravel-S-VV,JT-2015-SED-VV-71-150-lab-duplicate-2,0,nc,18.2,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
71-150,Sand-S-VV,JT-2015-SED-VV-71-150-lab-duplicate-2,94.2,nc,18.2,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
71-150,Silt-S-VV,JT-2015-SED-VV-71-150-lab-duplicate-2,2.2,nc,18.2,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
71-150,Clay-S-VV,JT-2015-SED-VV-71-150-lab-duplicate-2,3.6,nc,18.2,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
143-W1,Ag-S-VV,JT-2015-SED-VV-143-W1,0.10,nc,38.8,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.003
143-W1,Al-S-VV,JT-2015-SED-VV-143-W1,5.28,nc,38.8,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.01
143-W1,As-S-VV,JT-2015-SED-VV-143-W1,9.21,nc,38.8,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.02
143-W1,Ba-S-VV,JT-2015-SED-VV-143-W1,558,nc,38.8,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.01
143-W1,Be-S-VV,JT-2015-SED-VV-143-W1,1.60,nc,38.8,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.009
143-W1,Cd-S-VV,JT-2015-SED-VV-143-W1,0.16,nc,38.8,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.001
143-W1,Cr-S-VV,JT-2015-SED-VV-143-W1,67.9,nc,38.8,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.4
143-W1,Cu-S-VV,JT-2015-SED-VV-143-W1,20.9,nc,38.8,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.2
143-W1,Fe-S-VV,JT-2015-SED-VV-143-W1,2.64,nc,38.8,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.01
143-W1,Hg-S-VV,JT-2015-SED-VV-143-W1,0.036,nc,38.8,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.001
143-W1,Mn-S-VV,JT-2015-SED-VV-143-W1,370,nc,38.8,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,2.4
143-W1,Ni-S-VV,JT-2015-SED-VV-143-W1,29.0,nc,38.8,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.004
143-W1,Pb-S-VV,JT-2015-SED-VV-143-W1,12.8,nc,38.8,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.002
143-W1,Sb-S-VV,JT-2015-SED-VV-143-W1,0.52,nc,38.8,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.001
143-W1,Se-S-VV,JT-2015-SED-VV-143-W1,1.00,nc,38.8,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.024
143-W1,Sn-S-VV,JT-2015-SED-VV-143-W1,1.53,nc,38.8,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.003
143-W1,Tl-S-VV,JT-2015-SED-VV-143-W1,0.51,nc,38.8,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.001
143-W1,V-S-VV,JT-2015-SED-VV-143-W1,120,nc,38.8,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.6
143-W1,Zn-S-VV,JT-2015-SED-VV-143-W1,81.7,nc,38.8,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.5
143-W1,TOC-S-VV,JT-2015-SED-VV-143-W1,1.00,nc,38.8,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.03
143-W1,Gravel-S-VV,JT-2015-SED-VV-143-W1,4.1,nc,38.8,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
143-W1,Sand-S-VV,JT-2015-SED-VV-143-W1,32.9,nc,38.8,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
143-W1,Silt-S-VV,JT-2015-SED-VV-143-W1,26.0,nc,38.8,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
143-W1,Clay-S-VV,JT-2015-SED-VV-143-W1,37.1,nc,38.8,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
143-W2,Ag-S-VV,JT-2015-SED-VV-143-W2,0.08,nc,48.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.003
143-W2,Al-S-VV,JT-2015-SED-VV-143-W2,4.85,nc,48.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.01
143-W2,As-S-VV,JT-2015-SED-VV-143-W2,14.1,nc,48.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.02
143-W2,Ba-S-VV,JT-2015-SED-VV-143-W2,1540,nc,48.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.01
143-W2,Be-S-VV,JT-2015-SED-VV-143-W2,1.48,nc,48.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.009
143-W2,Cd-S-VV,JT-2015-SED-VV-143-W2,0.15,nc,48.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.001
143-W2,Cr-S-VV,JT-2015-SED-VV-143-W2,63.1,nc,48.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.4
143-W2,Cu-S-VV,JT-2015-SED-VV-143-W2,17.6,nc,48.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.2
143-W2,Fe-S-VV,JT-2015-SED-VV-143-W2,2.67,nc,48.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.01
143-W2,Hg-S-VV,JT-2015-SED-VV-143-W2,0.036,nc,48.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.001
